Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
chinese_start_c09cf29b	l	Heya [name]! Glad to see you here. You're in luck, I managed to save this table just in the nick of time.	game/script/chinese.rpy	8	l "[what]"
chinese_start_0c5b9fbf	n	She gives you an honest smile.	game/script/chinese.rpy	11	n "[what]"
chinese_start_c04478db	l	Oh you flatterer!	game/script/chinese.rpy	14	l "[what]"
chinese_start_aecb169f	n	Lilith pauses for a moment, seemingly lost in a thought.	game/script/chinese.rpy	15	n "[what]"
chinese_start_5676d756	l	Or are you glad to be here for the restaurant itself?	game/script/chinese.rpy	16	l "[what]"
chinese_start_gladToBeHere_theRestaurant_4df187b2	l	Oh, I mean I like this place aswell I suppose...	game/script/chinese.rpy	26	l "[what]"
chinese_start_gladToBeHere_theRestaurant_7462f5ea	n	She seems slightly dissapointed with your answer.	game/script/chinese.rpy	27	n "[what]"
chinese_start_gladToBeHere_theRestaurant_f1805339	l	Anyway, I think I'd starve if I don't eat soon so let's continue our little chat while we wait on our food. What would you like to order?	game/script/chinese.rpy	28	l "[what]"
chinese_start_gladToBeHere_youOfcourse_8cc2fc56	l	Lilith lets out a sigh of relief and chuckles slightly.	game/script/chinese.rpy	33	l "[what]"
chinese_start_gladToBeHere_youOfcourse_44313365	l	Sorry, that was just a thought that popped up in my head.	game/script/chinese.rpy	34	l "[what]"
chinese_start_gladToBeHere_youOfcourse_e7ee3051	n	She looks like she could sink through the floor out of embarrassment so you decide it's best to forget what she has said.	game/script/chinese.rpy	35	n "[what]"
chinese_start_gladToBeHere_youOfcourse_f1805339	l	Anyway, I think I'd starve if I don't eat soon so let's continue our little chat while we wait on our food. What would you like to order?	game/script/chinese.rpy	36	l "[what]"
chinese_menu_result_dd814af6	l	That's a good choice! So good in fact that I was thinking about picking the same thing.	game/script/chinese.rpy	51	l "[what]"
chinese_menu_result_a0ee8795	l	That's a good choice! I've had my fair share of orange chicken already throughout my life, so I think I'm going for something else.	game/script/chinese.rpy	55	l "[what]"
chinese_menu_result_17c07e4b	n	Lilith scratches her chin softly.	game/script/chinese.rpy	57	n "[what]"
chinese_menu_result_0fdce807	l	I think I'm going to pick the peking duck, beats another portion of orange chicken.	game/script/chinese.rpy	58	l "[what]"
chinese_menu_result_b99678b0	n	She lets out a small chuckle.	game/script/chinese.rpy	59	n "[what]"
chinese_menu_result_e1c0bce5	n	Suddenly a waitress stands right before your table, slightly startling you. Lilith tries her best not to burst out with laughter but a few muffled laughs get through. After writing down both of your choices she wanders of towards the kitchen.	game/script/chinese.rpy	66	n "[what]"
chinese_menu_result_dd77e6a4	l	Do you want to try to answer a few riddles in the meantime?	game/script/chinese.rpy	71	l "[what]"
chinese_riddle_accept_87e3cd6d	l	Alright, here is the first riddle. They are all based around Greek and Roman myths. So here we go.	game/script/chinese.rpy	86	l "[what]"
chinese_riddle_first_8f3cda4a	l	To taunt the gods with webs of lies is to hang but not to die.	game/script/chinese.rpy	90	l "[what]"
chinese_riddle_first_02d14951	n	Lilith pauses for a moment.	game/script/chinese.rpy	94	n "[what]"
chinese_riddle_first_852c34fd	l	So, do you have an idea who I could be talking about?	game/script/chinese.rpy	95	l "[what]"
chinese_riddle_first_9d6180d7	n	You remember Lilith telling you the answer was Arachne.	game/script/chinese.rpy	97	n "[what]"
chinese_riddle_first_a525e43c	l	That's right!	game/script/chinese.rpy	102	l "[what]"
chinese_riddle_first_f1f956c7	l	Lets try out the next riddle.	game/script/chinese.rpy	103	l "[what]"
cafe_riddleOne_retry_4c1f152f	l	Hmm, not exactly who I was thinking about. Would you like to try again or have me give the answer?	game/script/chinese.rpy	123	l "[what]"
cafe_riddle_menu_027ba8d4		Error, you are not supposed to be here or something went wrong.	game/script/chinese.rpy	132	"[what]"
cafe_riddle_menu_027ba8d4_1		Error, you are not supposed to be here or something went wrong.	game/script/chinese.rpy	146	"[what]"
cafe_riddle_menu_b38bf133	l	The answer is Arachne.	game/script/chinese.rpy	149	l "[what]"
cafe_riddle_menu_2c09e56c	l	Let's move on to the next riddle.	game/script/chinese.rpy	150	l "[what]"
cafe_riddle_menu_774f466c	l	The answer is Europa.	game/script/chinese.rpy	154	l "[what]"
cafe_riddle_menu_2c09e56c_1	l	Let's move on to the next riddle.	game/script/chinese.rpy	155	l "[what]"
cafe_riddle_menu_058c82b1	l	The answer is Orpheus.	game/script/chinese.rpy	160	l "[what]"
cafe_riddle_menu_99f65b40	l	That was the final riddle!	game/script/chinese.rpy	161	l "[what]"
riddle_tryAgain_loop_4c1f152f	l	Hmm, not exactly who I was thinking about. Would you like to try again or have me give the answer?	game/script/chinese.rpy	174	l "[what]"
demetrius_unanswered_chat_904fa1cd	de	There's not a chance, besides, in it's state I think it's going to read this instead of hearing us speak.	game/script/chinese.rpy	179	de "[what]"
demetrius_unanswered_chat_93cb973c	de	Do not mention those names here! If anyone might hear our little chat it's them, they found the true path to godhood afterall.	game/script/chinese.rpy	184	de "[what]"
demetrius_unanswered_chat_412393ef	de	You know we can't discuss that, what if It found our conversation? Now let us never speak about this again and hope that It won't notice us.	game/script/chinese.rpy	189	de "[what]"
adriel_unanswered_chat_8adea0bd	ad	Demetrius, do you think it can hear us right now?	game/script/chinese.rpy	193	ad "[what]"
adriel_unanswered_chat_830ca660	ad	A shame really, It has such potential. It reminds me of Amber, Gregory, Lisa and Steven.	game/script/chinese.rpy	198	ad "[what]"
adriel_unanswered_chat_06a4672d	ad	Oh did they really do that? Now that you mention it, I remember hearing they rejected the False Gods and became Gods worth a follow themselves. How did they manage to do that?	game/script/chinese.rpy	203	ad "[what]"
adriel_unanswered_chat_9855dd67	ad	With all those eyes It has those odds are really slim but as you wish Demetrius.	game/script/chinese.rpy	208	ad "[what]"
chinese_riddle_second_056163ba	l	Carried by Lightning with a crown of moon.	game/script/chinese.rpy	215	l "[what]"
chinese_riddle_second_02d14951	n	Lilith pauses for a moment.	game/script/chinese.rpy	216	n "[what]"
chinese_riddle_second_852c34fd	l	So, do you have an idea who I could be talking about?	game/script/chinese.rpy	217	l "[what]"
chinese_riddle_second_962f41ba	n	You remember Lilith telling you the answer was Europa.	game/script/chinese.rpy	219	n "[what]"
chinese_riddle_second_a525e43c	l	That's right!	game/script/chinese.rpy	224	l "[what]"
chinese_riddle_second_f1f956c7	l	Lets try out the next riddle.	game/script/chinese.rpy	225	l "[what]"
chinese_riddle_second_4c1f152f	l	Hmm, not exactly who I was thinking about. Would you like to try again or have me give the answer?	game/script/chinese.rpy	229	l "[what]"
chinese_riddle_third_d162aee0	l	The musical barterer returned empty-handed from the underworld.	game/script/chinese.rpy	235	l "[what]"
chinese_riddle_third_02d14951	n	Lilith pauses for a moment.	game/script/chinese.rpy	236	n "[what]"
chinese_riddle_third_852c34fd	l	So, do you have an idea who I could be talking about?	game/script/chinese.rpy	237	l "[what]"
chinese_riddle_third_03d57745	n	You remember Lilith telling you the answer was Orpheus.	game/script/chinese.rpy	239	n "[what]"
chinese_riddle_third_a525e43c	l	That's right!	game/script/chinese.rpy	244	l "[what]"
chinese_riddle_third_4c1f152f	l	Hmm, not exactly who I was thinking about. Would you like to try again or have me give the answer?	game/script/chinese.rpy	248	l "[what]"
chinese_riddle_evaluation_acf38355	l	Wow, you got them all right, color me impressed!	game/script/chinese.rpy	256	l "[what]"
chinese_riddle_evaluation_b663f361	l	Only one riddle wrong, not shabby at all!	game/script/chinese.rpy	262	l "[what]"
chinese_riddle_evaluation_98407b19	l	You did pretty great, you gave it your best shot!	game/script/chinese.rpy	264	l "[what]"
chinese_riddle_evaluation_ca80a62a	l	You are pretty determined, I like that!	game/script/chinese.rpy	266	l "[what]"
chinese_riddle_evaluation_95bd296e	l	Oh, did I make my riddles too hard?	game/script/chinese.rpy	268	l "[what]"
chinese_riddle_evaluation_5ff91fbe	l	What did you think of my riddles [name]?	game/script/chinese.rpy	270	l "[what]"
chinese_riddle_easy_09b1bc6e		Filler	game/script/chinese.rpy	295	"[what]"
chinese_riddle_easy_b06ff4db	l	I'm really happy to hear that you liked them! (Change this line slightly)	game/script/chinese.rpy	297	l "[what]"
chinese_riddle_easy_4e2dda34	l	I was kind of scared that I might have made them too hard.	game/script/chinese.rpy	299	l "[what]"
chinese_riddle_hard_230124ba	l	Oh I suppose they are quite hard... But did you have to say it so rudely?...	game/script/chinese.rpy	308	l "[what]"
chinese_riddle_hard_c9b3595e	l	I see, that makes total sense [name]. Sometimes I forget that not everyone is as into Greek and Roman myths as I am. I hope you had fun trying to find the answers though!	game/script/chinese.rpy	311	l "[what]"
chinese_riddle_good_c6d7de2d	l	I'm really happy to hear that you liked them! I was kind of scared that I might have made them too hard.	game/script/chinese.rpy	317	l "[what]"
chinese_riddle_railroad_21d99951	l	You know, I thought it was kind of funny that you brought me here.	game/script/chinese.rpy	329	l "[what]"
chinese_riddle_railroad_cc5e30f0	l	Don't get me wrong, I really enjoy like it here but my sister, Abigail, adores this places.	game/script/chinese.rpy	330	l "[what]"
chinese_riddle_railroad_881f6cd3	l	Since mom and me took her here for her twelfth birthday she insisted on coming again for five years in a row.	game/script/chinese.rpy	331	l "[what]"
chinese_riddle_railroad_1413bf78	l	She would always pick the orange chicken, it really was her favourite.	game/script/chinese.rpy	332	l "[what]"
chinese_riddle_railroad_60feb7fe	n	Lilith gives you a big smile.	game/script/chinese.rpy	336	n "[what]"
chinese_riddle_railroad_de0f170f	l	Sure, what would you like to know?	game/script/chinese.rpy	337	l "[what]"
chinese_riddle_talk_abbyMemory_2c50a567	l	I think I have a story you'll find quite funny, just stop me when I'm talking too much alright?	game/script/chinese.rpy	350	l "[what]"
chinese_riddle_talk_abbyMemory_9b9c9a0a	l	Abigail was like five years old at the time of our story. One night she shook me until I was awake, we used to share a bedroom with a bunk bed.	game/script/chinese.rpy	351	l "[what]"
chinese_riddle_talk_abbyMemory_75addd9f	l	She told me she heard whispering and laughing coming from underneath our bed and begged me to go investigate it.	game/script/chinese.rpy	353	l "[what]"
chinese_riddle_talk_abbyMemory_eeed09dd	l	I told her it was probably nothing and tried to go back to sleep but she wouldn't stop begging so I eventually gave in since I didn't want to wake the others.	game/script/chinese.rpy	354	l "[what]"
chinese_riddle_talk_abbyMemory_910ca036	l	As I stood before the dark opening underneath the bunk bed I felt as if something was watching me. But monsters didn't exist, right?	game/script/chinese.rpy	355	l "[what]"
chinese_riddle_talk_abbyMemory_205e2a17	l	Right when I was thinking that I heard something whisper. I was terrified but as Abby's big sister I couldn't let her know I was so I tried to compose myself as best as I could and looked underneath the bed.	game/script/chinese.rpy	356	l "[what]"
chinese_riddle_talk_abbyMemory_45c6d0a0	l	It was pitch-black so I decided to put my head fully underneath the bed, alongside with my right arm. My hand brushed against something soft and just as I grabbed it laughter came from underneath the bed.	game/script/chinese.rpy	358	l "[what]"
chinese_riddle_talk_abbyMemory_71f1b7ee	l	I jumped back out, utterly terrified, nearly bursting out in tears. In my hand I held a pink bear, Abby's favourite toy, Mr. bunfluff.	game/script/chinese.rpy	360	l "[what]"
chinese_riddle_talk_abbyMemory_2ade7d51	l	Apparently he was causing all that ruckus, his voicebox was slightly malfunctioning .	game/script/chinese.rpy	362	l "[what]"
chinese_riddle_talk_abbyMemory_c21f97b6	l	It's extremely amusing to picture how a pink bear scared the crap out of two little girls, it even was funny back then. I remember laughing with her about the whole ordeal for what must've been another hour or so before going to sleep.	game/script/chinese.rpy	363	l "[what]"
chinese_riddle_talk_abbyMemory_c5f7ba21	l	Of course! I love her with all of my heart! ... I just don't want to lose her, you know?	game/script/chinese.rpy	368	l "[what]"
chinese_riddle_talk_abbyMemory_4699d9e5	n	Lilith gives you a saddened look.	game/script/chinese.rpy	370	n "[what]"
chinese_riddle_talk_abbyMemory_09b1bc6e		Filler	game/script/chinese.rpy	373	"[what]"
chinese_riddle_talk_abbyMemory_f86c4bf8	l	... Is it that obvious?	game/script/chinese.rpy	377	l "[what]"
chinese_riddle_talk_abbyMemory_e7867bb9	n	Lilith lets out a small, slightly uncomfortable, laugh.	game/script/chinese.rpy	381	n "[what]"
chinese_riddle_talk_abbyMemory_41e6ebcb	l	I suppose you are right.	game/script/chinese.rpy	382	l "[what]"
chinese_riddle_talk_abbyMemory_c83c1b40	n	Lilith begins to tear up.	game/script/chinese.rpy	383	n "[what]"
